time,x,y,z,force,res
9.296132384,0.247077,-5.52582e-06,0.345086,0.0503355,0
9.316149374,0.247077,-5.52582e-06,0.345086,0.0503329,0
9.336149102,0.246923,8.92398e-05,0.345222,0.0503227,0
9.356118447,0.246923,8.92398e-05,0.345222,0.0503126,0
9.376153251,0.24723,-5.51852e-06,0.344941,0.0503366,0
9.396139750,0.247307,-0.000195178,0.344979,0.0503332,0
9.416119567,0.247307,-0.000195178,0.344979,0.0503267,0
9.436127525,0.247077,8.92809e-05,0.345135,0.0503398,0
9.456120047,0.247077,8.92809e-05,0.345135,0.0503608,0
9.476122208,0.246847,-5.46099e-06,0.345115,0.0503541,0
9.496136222,0.247,8.92161e-05,0.34496,0.0503469,0
9.516154734,0.247,8.92161e-05,0.34496,0.0503533,0
9.536142316,0.246692,-5.29972e-06,0.345618,0.0503421,0
9.556146808,0.246692,-5.29972e-06,0.345618,0.0503587,0
9.576130413,0.246616,-9.99413e-05,0.345656,0.0503256,0
9.596137845,0.246692,-0.000100029,0.345589,0.0503452,0
9.616185053,0.246692,-0.000100029,0.345589,0.0503619,0
9.636138104,0.247077,0.000184015,0.345154,0.0503913,0
9.656167221,0.247077,0.000184015,0.345154,0.0503803,0
9.676114338,0.24723,-5.51416e-06,0.344999,0.0503894,0
9.696133018,0.247153,-0.000195089,0.344873,0.0503954,0
9.716133728,0.247153,-0.000195089,0.344873,0.0503544,0
9.736129761,0.247153,-0.000100289,0.34496,0.0503478,0
9.756160250,0.247153,-0.000100289,0.34496,0.0503441,0
9.776172097,0.24723,-5.7171e-06,0.344797,0.0503368,0
9.796138239,0.247077,-0.000100227,0.34498,0.0503298,0
9.816163007,0.247077,-0.000100227,0.34498,0.0503401,0
9.836115606,0.24677,8.92271e-05,0.345376,0.0503513,0
9.856154177,0.24677,8.92271e-05,0.345376,0.050317,0
9.876154808,0.246846,-0.000100089,0.345328,0.0503042,0
9.896154030,0.246846,-0.000384076,0.345396,0.0503012,0
9.916118867,0.246846,-0.000384076,0.345396,0.0502868,0
9.936152639,0.246616,8.92104e-05,0.345656,0.050309,0
9.956118161,0.246616,8.92104e-05,0.345656,0.0502936,0
9.976111521,0.247076,-0.000289712,0.345222,0.0503135,0
9.996172233,0.246923,-0.000100122,0.345241,0.0503195,0
10.016174718,0.246923,-0.000100122,0.345241,0.0503303,0
10.036141768,0.246846,-0.000100119,0.345289,0.0503331,0
10.056143673,0.246846,-0.000100119,0.345289,0.0503248,0
10.076152306,0.246846,8.92713e-05,0.345232,0.0503167,0
10.096151234,0.24677,-0.000100057,0.345376,0.0503418,0
10.116129232,0.24677,-0.000100057,0.345376,0.0503398,0
10.136132614,0.246692,-9.99886e-05,0.34557,0.0503219,0
10.156113440,0.246692,-9.99886e-05,0.34557,0.0503074,0
10.176096097,0.247153,8.93319e-05,0.345096,0.0503258,0
10.196115565,0.246847,-5.48952e-06,0.345047,0.050319,0
10.216139778,0.246847,-5.48952e-06,0.345047,0.050319,0
10.236117733,0.247,-0.000100195,0.345135,0.0503476,0
10.256117839,0.247,-0.000100195,0.345135,0.0503362,0
10.276133227,0.247,-5.4177e-06,0.345328,0.0503182,0
